naics	susb_statenaics_firms	yr	state
48	886	2006	NC
51	419	2006	NC
52	809	2006	NC
53	560	2006	NC
54	1813	2006	NC
55	822	2006	NC
56	1440	2006	NC
61	440	2006	NC
62	2886	2006	NC
71	555	2006	NC
72	3170	2006	NC
81	1490	2006	NC
99	4	2006	NC
11	8	2006	ND
21	61	2006	ND
22	24	2006	ND
23	179	2006	ND
31	203	2006	ND
42	368	2006	ND
44	502	2006	ND
48	140	2006	ND
51	81	2006	ND
52	151	2006	ND
53	66	2006	ND
54	135	2006	ND
55	80	2006	ND
56	120	2006	ND
61	47	2006	ND
62	261	2006	ND
71	49	2006	ND
72	363	2006	ND
81	163	2006	ND
99	0	2006	ND
11	23	2006	OH
21	123	2006	OH
22	73	2006	OH
23	2192	2006	OH
31	5189	2006	OH
42	3029	2006	OH
44	3365	2006	OH
48	1255	2006	OH
51	536	2006	OH
52	1155	2006	OH
53	703	2006	OH
54	2335	2006	OH
55	1184	2006	OH
56	1946	2006	OH
61	746	2006	OH
62	3743	2006	OH
71	651	2006	OH
72	3857	2006	OH
81	2225	2006	OH
99	3	2006	OH
11	12	2006	OK
21	328	2006	OK
22	62	2006	OK
23	749	2006	OK
31	1091	2006	OK
42	1031	2006	OK
44	1195	2006	OK
48	432	2006	OK
51	205	2006	OK
52	539	2006	OK
53	253	2006	OK
54	634	2006	OK
55	367	2006	OK
56	571	2006	OK
61	144	2006	OK
62	1209	2006	OK
71	166	2006	OK
72	1250	2006	OK
81	687	2006	OK
99	0	2006	OK
11	167	2006	OR
21	35	2006	OR
22	33	2006	OR
23	1018	2006	OR
31	1428	2006	OR
42	1278	2006	OR
44	1506	2006	OR
48	501	2006	OR
51	274	2006	OR
52	550	2006	OR
53	343	2006	OR
54	909	2006	OR
55	407	2006	OR
56	691	2006	OR
61	233	2006	OR
62	1121	2006	OR
71	255	2006	OR
72	1524	2006	OR
81	636	2006	OR
99	3	2006	OR
11	25	2006	PA
21	172	2006	PA
22	77	2006	PA
23	2515	2006	PA
31	4816	2006	PA
42	3015	2006	PA
44	4037	2006	PA
48	1414	2006	PA
51	681	2006	PA
52	1258	2006	PA
53	750	2006	PA
54	2898	2006	PA
55	1187	2006	PA
56	2002	2006	PA
61	972	2006	PA
62	4198	2006	PA
71	778	2006	PA
72	3785	2006	PA
81	2316	2006	PA
99	0	2006	PA
11	1	2006	RI
21	4	2006	RI
22	8	2006	RI
23	207	2006	RI
31	508	2006	RI
42	379	2006	RI
44	497	2006	RI
48	110	2006	RI
51	85	2006	RI
52	243	2006	RI
53	102	2006	RI
54	281	2006	RI
55	88	2006	RI
56	234	2006	RI
61	104	2006	RI
62	487	2006	RI
71	80	2006	RI
72	528	2006	RI
81	204	2006	RI
99	0	2006	RI
11	45	2006	SC
21	23	2006	SC
22	37	2006	SC
23	1159	2006	SC
31	1467	2006	SC
42	1050	2006	SC
44	1413	2006	SC
48	509	2006	SC
51	207	2006	SC
52	477	2006	SC
53	329	2006	SC
54	782	2006	SC
55	357	2006	SC
56	779	2006	SC
61	216	2006	SC
62	1139	2006	SC
71	308	2006	SC
72	1814	2006	SC
81	871	2006	SC
99	1	2006	SC
11	1	2006	SD
21	17	2006	SD
22	31	2006	SD
23	191	2006	SD
31	301	2006	SD
42	344	2006	SD
44	530	2006	SD
48	130	2006	SD
51	92	2006	SD
52	173	2006	SD
53	78	2006	SD
54	136	2006	SD
55	113	2006	SD
56	129	2006	SD
61	60	2006	SD
62	322	2006	SD
71	69	2006	SD
72	474	2006	SD
81	155	2006	SD
99	0	2006	SD
11	14	2006	TN
21	52	2006	TN
22	43	2006	TN
23	1349	2006	TN
31	2209	2006	TN
42	1684	2006	TN
44	1974	2006	TN
48	813	2006	TN
51	376	2006	TN
52	797	2006	TN
53	407	2006	TN
54	1147	2006	TN
55	619	2006	TN
56	1075	2006	TN
61	282	2006	TN
62	1699	2006	TN
71	312	2006	TN
72	2017	2006	TN
81	1167	2006	TN
99	2	2006	TN
11	70	2006	TX
21	919	2006	TX
22	176	2006	TX
23	4959	2006	TX
31	5505	2006	TX
42	4983	2006	TX
44	4769	2006	TX
48	2232	2006	TX
51	1092	2006	TX
52	2149	2006	TX
53	1361	2006	TX
54	4445	2006	TX
55	1933	2006	TX
56	3642	2006	TX
61	1052	2006	TX
62	5800	2006	TX
71	900	2006	TX
72	6921	2006	TX
81	4039	2006	TX
99	7	2006	TX
11	3	2006	UT
21	110	2006	UT
22	14	2006	UT
23	851	2006	UT
31	913	2006	UT
42	862	2006	UT
44	1019	2006	UT
48	349	2006	UT
51	256	2006	UT
52	432	2006	UT
53	203	2006	UT
54	765	2006	UT
55	262	2006	UT
56	511	2006	UT
61	143	2006	UT
62	600	2006	UT
71	152	2006	UT
72	980	2006	UT
81	306	2006	UT
99	0	2006	UT
11	1	2006	VT
21	11	2006	VT
22	10	2006	VT
23	154	2006	VT
31	285	2006	VT
42	239	2006	VT
44	498	2006	VT
48	91	2006	VT
51	88	2006	VT
52	128	2006	VT
53	61	2006	VT
54	166	2006	VT
55	69	2006	VT
56	107	2006	VT
61	85	2006	VT
62	264	2006	VT
71	44	2006	VT
72	353	2006	VT
81	111	2006	VT
99	0	2006	VT
11	26	2006	VA
21	113	2006	VA
22	51	2006	VA
23	2441	2006	VA
31	1706	2006	VA
42	1599	2006	VA
44	2445	2006	VA
48	842	2006	VA
51	590	2006	VA
52	873	2006	VA
53	562	2006	VA
54	2829	2006	VA
55	724	2006	VA
56	1557	2006	VA
61	482	2006	VA
62	2164	2006	VA
71	473	2006	VA
72	2580	2006	VA
81	1640	2006	VA
99	3	2006	VA
11	126	2006	WA
21	45	2006	WA
22	29	2006	WA
23	1856	2006	WA
31	1905	2006	WA
42	1862	2006	WA
44	2172	2006	WA
48	816	2006	WA
51	515	2006	WA
52	768	2006	WA
53	495	2006	WA
54	1646	2006	WA
55	592	2006	WA
56	997	2006	WA
61	398	2006	WA
62	1849	2006	WA
71	491	2006	WA
72	2202	2006	WA
81	1129	2006	WA
99	2	2006	WA
11	10	2006	WV
21	151	2006	WV
22	25	2006	WV
23	343	2006	WV
31	477	2006	WV
42	438	2006	WV
44	792	2006	WV
48	220	2006	WV
51	101	2006	WV
52	213	2006	WV
53	122	2006	WV
54	325	2006	WV
55	151	2006	WV
56	254	2006	WV
61	68	2006	WV
62	654	2006	WV
71	90	2006	WV
72	594	2006	WV
81	264	2006	WV
99	0	2006	WV
11	25	2006	WI
21	43	2006	WI
22	42	2006	WI
23	1144	2006	WI
31	3164	2006	WI
42	1607	2006	WI
44	2289	2006	WI
48	858	2006	WI
51	360	2006	WI
52	801	2006	WI
53	327	2006	WI
54	1108	2006	WI
55	579	2006	WI
56	905	2006	WI
61	374	2006	WI
62	1729	2006	WI
71	401	2006	WI
72	2569	2006	WI
81	1183	2006	WI
99	1	2006	WI
11	3	2006	WY
21	185	2006	WY
22	21	2006	WY
23	188	2006	WY
31	131	2006	WY
42	206	2006	WY
44	403	2006	WY
48	124	2006	WY
51	76	2006	WY
52	117	2006	WY
53	71	2006	WY
54	116	2006	WY
55	61	2006	WY
56	89	2006	WY
61	25	2006	WY
62	209	2006	WY
71	37	2006	WY
72	352	2006	WY
81	96	2006	WY
99	1	2006	WY
11	69	2007	AL
21	100	2007	AL
22	34	2007	AL
23	1198	2007	AL
31	1612	2007	AL
42	1246	2007	AL
44	1586	2007	AL
48	563	2007	AL
51	227	2007	AL
52	533	2007	AL
53	287	2007	AL
54	938	2007	AL
55	413	2007	AL
56	715	2007	AL
61	208	2007	AL
62	1318	2007	AL
71	189	2007	AL
72	1394	2007	AL
81	916	2007	AL
99	2	2007	AL
11	10	2007	AK
21	48	2007	AK
22	18	2007	AK
23	165	2007	AK
31	80	2007	AK
42	211	2007	AK
44	308	2007	AK
48	154	2007	AK
51	57	2007	AK
52	111	2007	AK
53	75	2007	AK
54	209	2007	AK
55	87	2007	AK
56	147	2007	AK
61	34	2007	AK
62	238	2007	AK
71	48	2007	AK
72	271	2007	AK
81	128	2007	AK
99	0	2007	AK
11	19	2007	AZ
21	59	2007	AZ
22	34	2007	AZ
23	2388	2007	AZ
31	1373	2007	AZ
42	1482	2007	AZ
44	1672	2007	AZ
48	587	2007	AZ
51	356	2007	AZ
52	827	2007	AZ
53	535	2007	AZ
54	1420	2007	AZ
55	535	2007	AZ
56	1402	2007	AZ
61	398	2007	AZ
62	1477	2007	AZ
71	347	2007	AZ
72	2199	2007	AZ
81	993	2007	AZ
99	1	2007	AZ
11	52	2007	AR
21	90	2007	AR
22	34	2007	AR
23	581	2007	AR
31	951	2007	AR
42	864	2007	AR
44	997	2007	AR
48	361	2007	AR
51	147	2007	AR
52	352	2007	AR
53	173	2007	AR
54	380	2007	AR
55	294	2007	AR
56	394	2007	AR
61	119	2007	AR
62	852	2007	AR
71	109	2007	AR
72	1076	2007	AR
81	483	2007	AR
99	0	2007	AR
11	260	2007	CA
21	206	2007	CA
22	80	2007	CA
23	9050	2007	CA
31	11085	2007	CA
42	8448	2007	CA
44	7830	2007	CA
48	3046	2007	CA
51	2155	2007	CA
52	2996	2007	CA
53	2495	2007	CA
54	8564	2007	CA
55	2770	2007	CA
56	5621	2007	CA
61	2276	2007	CA
62	7493	2007	CA
71	1927	2007	CA
72	11459	2007	CA
81	5394	2007	CA
99	4	2007	CA
11	12	2007	CO
21	248	2007	CO
22	50	2007	CO
23	1602	2007	CO
31	1166	2007	CO
42	1459	2007	CO
44	1581	2007	CO
48	549	2007	CO
51	459	2007	CO
52	793	2007	CO
53	524	2007	CO
54	1732	2007	CO
55	578	2007	CO
56	1090	2007	CO
61	328	2007	CO
62	1371	2007	CO
71	328	2007	CO
72	2302	2007	CO
81	982	2007	CO
99	1	2007	CO
11	3	2007	CT
21	15	2007	CT
22	30	2007	CT
23	663	2007	CT
31	1455	2007	CT
42	1046	2007	CT
44	1388	2007	CT
48	377	2007	CT
51	311	2007	CT
52	690	2007	CT
53	266	2007	CT
54	998	2007	CT
55	434	2007	CT
56	703	2007	CT
61	279	2007	CT
62	1421	2007	CT
71	281	2007	CT
72	1241	2007	CT
81	679	2007	CT
99	0	2007	CT
11	1	2007	DE
21	3	2007	DE
22	12	2007	DE
23	294	2007	DE
31	216	2007	DE
42	290	2007	DE
44	614	2007	DE
48	145	2007	DE
51	72	2007	DE
52	351	2007	DE
53	177	2007	DE
54	353	2007	DE
55	675	2007	DE
56	263	2007	DE
61	73	2007	DE
62	382	2007	DE
71	74	2007	DE
72	368	2007	DE
81	230	2007	DE
99	0	2007	DE
11	0	2007	DC
21	3	2007	DC
22	21	2007	DC
23	74	2007	DC
31	22	2007	DC
42	118	2007	DC
44	297	2007	DC
48	69	2007	DC
51	215	2007	DC
52	254	2007	DC
53	144	2007	DC
54	996	2007	DC
55	158	2007	DC
56	315	2007	DC
61	182	2007	DC
62	368	2007	DC
71	59	2007	DC
72	470	2007	DC
81	807	2007	DC
99	0	2007	DC
11	102	2007	FL
21	61	2007	FL
22	73	2007	FL
23	5075	2007	FL
31	2822	2007	FL
42	3553	2007	FL
44	3753	2007	FL
48	1308	2007	FL
51	758	2007	FL
52	1747	2007	FL
53	1107	2007	FL
54	3882	2007	FL
55	1272	2007	FL
56	2965	2007	FL
61	1007	2007	FL
62	4069	2007	FL
71	1096	2007	FL
72	5454	2007	FL
81	2770	2007	FL
99	3	2007	FL
11	110	2007	GA
21	41	2007	GA
22	71	2007	GA
23	2184	2007	GA
31	2508	2007	GA
42	2773	2007	GA
44	2432	2007	GA
48	1125	2007	GA
51	580	2007	GA
52	1188	2007	GA
53	670	2007	GA
54	2342	2007	GA
55	951	2007	GA
56	1710	2007	GA
61	475	2007	GA
62	2358	2007	GA
71	412	2007	GA
72	3297	2007	GA
81	1666	2007	GA
99	2	2007	GA
11	5	2007	HI
21	5	2007	HI
22	12	2007	HI
23	382	2007	HI
31	176	2007	HI
42	372	2007	HI
44	527	2007	HI
48	234	2007	HI
51	97	2007	HI
52	198	2007	HI
53	169	2007	HI
54	348	2007	HI
55	164	2007	HI
56	326	2007	HI
61	133	2007	HI
62	304	2007	HI
71	125	2007	HI
72	747	2007	HI
81	286	2007	HI
99	0	2007	HI
11	37	2007	ID
21	37	2007	ID
22	23	2007	ID
23	458	2007	ID
31	443	2007	ID
42	526	2007	ID
44	785	2007	ID
48	216	2007	ID
51	138	2007	ID
52	257	2007	ID
53	119	2007	ID
54	361	2007	ID
55	160	2007	ID
56	278	2007	ID
61	78	2007	ID
62	566	2007	ID
71	92	2007	ID
72	653	2007	ID
81	230	2007	ID
99	0	2007	ID
11	16	2007	IL
21	97	2007	IL
22	67	2007	IL
23	2433	2007	IL
31	4814	2007	IL
42	3831	2007	IL
44	3624	2007	IL
48	1579	2007	IL
51	791	2007	IL
52	1935	2007	IL
53	870	2007	IL
54	3221	2007	IL
55	1305	2007	IL
56	2303	2007	IL
61	865	2007	IL
62	3502	2007	IL
71	710	2007	IL
72	4379	2007	IL
81	2510	2007	IL
99	1	2007	IL
11	16	2007	IN
21	65	2007	IN
22	67	2007	IN
23	1341	2007	IN
31	3130	2007	IN
42	1767	2007	IN
44	2139	2007	IN
48	907	2007	IN
51	341	2007	IN
52	741	2007	IN
53	418	2007	IN
54	1145	2007	IN
55	621	2007	IN
56	1039	2007	IN
61	322	2007	IN
62	1807	2007	IN
71	373	2007	IN
72	2277	2007	IN
81	1299	2007	IN
99	0	2007	IN
11	23	2007	IA
21	30	2007	IA
22	44	2007	IA
23	645	2007	IA
31	1215	2007	IA
42	1109	2007	IA
44	1266	2007	IA
48	455	2007	IA
51	238	2007	IA
52	549	2007	IA
53	205	2007	IA
54	544	2007	IA
55	343	2007	IA
56	478	2007	IA
61	173	2007	IA
62	1207	2007	IA
71	187	2007	IA
72	1330	2007	IA
81	522	2007	IA
99	0	2007	IA
11	10	2007	KS
21	153	2007	KS
22	35	2007	KS
23	699	2007	KS
31	1055	2007	KS
42	1053	2007	KS
44	1212	2007	KS
48	403	2007	KS
51	259	2007	KS
52	609	2007	KS
53	214	2007	KS
54	683	2007	KS
55	361	2007	KS
56	543	2007	KS
61	177	2007	KS
62	1131	2007	KS
71	187	2007	KS
72	1148	2007	KS
81	543	2007	KS
99	2	2007	KS
11	20	2007	KY
21	201	2007	KY
22	40	2007	KY
23	896	2007	KY
31	1491	2007	KY
42	1097	2007	KY
44	1542	2007	KY
48	559	2007	KY
51	260	2007	KY
52	544	2007	KY
53	274	2007	KY
54	732	2007	KY
55	414	2007	KY
56	601	2007	KY
61	204	2007	KY
62	1303	2007	KY
71	215	2007	KY
72	1571	2007	KY
81	742	2007	KY
99	0	2007	KY
11	46	2007	LA
21	382	2007	LA
22	42	2007	LA
23	1094	2007	LA
31	999	2007	LA
42	1216	2007	LA
44	1608	2007	LA
48	671	2007	LA
51	207	2007	LA
52	574	2007	LA
53	380	2007	LA
54	946	2007	LA
55	393	2007	LA
56	825	2007	LA
61	318	2007	LA
62	1558	2007	LA
71	225	2007	LA
72	1646	2007	LA
81	884	2007	LA
99	1	2007	LA
11	51	2007	ME
21	4	2007	ME
22	18	2007	ME
23	234	2007	ME
31	445	2007	ME
42	360	2007	ME
44	714	2007	ME
48	172	2007	ME
51	123	2007	ME
52	238	2007	ME
53	103	2007	ME
54	313	2007	ME
55	142	2007	ME
56	239	2007	ME
61	102	2007	ME
62	584	2007	ME
71	81	2007	ME
72	578	2007	ME
81	189	2007	ME
99	0	2007	ME
11	9	2007	MD
21	32	2007	MD
22	24	2007	MD
23	1896	2007	MD
31	1028	2007	MD
42	1342	2007	MD
44	1799	2007	MD
48	662	2007	MD
51	397	2007	MD
52	798	2007	MD
53	513	2007	MD
54	2122	2007	MD
55	552	2007	MD
56	1332	2007	MD
61	487	2007	MD
62	1717	2007	MD
71	361	2007	MD
72	1909	2007	MD
81	1234	2007	MD
99	0	2007	MD
11	7	2007	MA
21	23	2007	MA
22	45	2007	MA
23	1275	2007	MA
31	2310	2007	MA
42	1914	2007	MA
44	2168	2007	MA
48	716	2007	MA
51	623	2007	MA
52	1094	2007	MA
53	506	2007	MA
54	2283	2007	MA
55	703	2007	MA
56	1309	2007	MA
61	681	2007	MA
62	2166	2007	MA
71	510	2007	MA
72	2453	2007	MA
81	1169	2007	MA
99	3	2007	MA
11	32	2007	MI
21	88	2007	MI
22	40	2007	MI
23	1333	2007	MI
31	3861	2007	MI
42	2231	2007	MI
44	2659	2007	MI
48	838	2007	MI
51	460	2007	MI
52	975	2007	MI
53	578	2007	MI
54	2178	2007	MI
55	934	2007	MI
56	2158	2007	MI
61	417	2007	MI
62	2661	2007	MI
71	515	2007	MI
72	3277	2007	MI
81	1622	2007	MI
99	5	2007	MI
11	26	2007	MN
21	31	2007	MN
22	62	2007	MN
23	1044	2007	MN
31	2258	2007	MN
42	1792	2007	MN
44	2079	2007	MN
48	701	2007	MN
51	453	2007	MN
52	888	2007	MN
53	429	2007	MN
54	1420	2007	MN
55	703	2007	MN
56	902	2007	MN
61	430	2007	MN
62	1884	2007	MN
71	322	2007	MN
72	2275	2007	MN
81	1299	2007	MN
99	2	2007	MN
11	43	2007	MS
21	86	2007	MS
22	42	2007	MS
23	556	2007	MS
31	885	2007	MS
42	720	2007	MS
44	1085	2007	MS
48	371	2007	MS
51	125	2007	MS
52	357	2007	MS
53	157	2007	MS
54	405	2007	MS
55	207	2007	MS
56	371	2007	MS
61	161	2007	MS
62	743	2007	MS
71	85	2007	MS
72	892	2007	MS
81	443	2007	MS
99	0	2007	MS
11	19	2007	MO
21	60	2007	MO
22	64	2007	MO
23	1451	2007	MO
31	1917	2007	MO
42	1784	2007	MO
44	2199	2007	MO
48	734	2007	MO
51	379	2007	MO
52	907	2007	MO
53	474	2007	MO
54	1319	2007	MO
55	738	2007	MO
56	998	2007	MO
61	392	2007	MO
62	1935	2007	MO
71	339	2007	MO
72	2464	2007	MO
81	1231	2007	MO
99	0	2007	MO
11	16	2007	MT
21	83	2007	MT
22	26	2007	MT
23	253	2007	MT
31	228	2007	MT
42	325	2007	MT
44	575	2007	MT
48	149	2007	MT
51	85	2007	MT
52	203	2007	MT
53	74	2007	MT
54	245	2007	MT
55	99	2007	MT
56	143	2007	MT
61	58	2007	MT
62	359	2007	MT
71	118	2007	MT
72	625	2007	MT
81	160	2007	MT
99	0	2007	MT
11	13	2007	NE
21	22	2007	NE
22	15	2007	NE
23	422	2007	NE
31	570	2007	NE
42	733	2007	NE
44	892	2007	NE
48	295	2007	NE
51	174	2007	NE
52	365	2007	NE
53	159	2007	NE
54	430	2007	NE
55	254	2007	NE
56	330	2007	NE
61	127	2007	NE
62	690	2007	NE
71	134	2007	NE
72	791	2007	NE
81	438	2007	NE
99	0	2007	NE
11	2	2007	NV
21	63	2007	NV
22	21	2007	NV
23	1258	2007	NV
31	549	2007	NV
42	816	2007	NV
44	1109	2007	NV
48	399	2007	NV
51	160	2007	NV
52	528	2007	NV
53	319	2007	NV
54	820	2007	NV
55	324	2007	NV
56	771	2007	NV
61	112	2007	NV
62	645	2007	NV
71	259	2007	NV
72	1025	2007	NV
81	385	2007	NV
99	0	2007	NV
11	5	2007	NH
21	8	2007	NH
22	18	2007	NH
23	292	2007	NH
31	631	2007	NH
42	485	2007	NH
44	810	2007	NH
48	142	2007	NH
51	144	2007	NH
52	288	2007	NH
53	126	2007	NH
54	400	2007	NH
55	143	2007	NH
56	270	2007	NH
61	135	2007	NH
62	499	2007	NH
71	120	2007	NH
72	675	2007	NH
81	241	2007	NH
99	0	2007	NH
11	12	2007	NJ
21	31	2007	NJ
22	38	2007	NJ
23	1626	2007	NJ
31	2625	2007	NJ
42	2924	2007	NJ
44	2455	2007	NJ
48	1311	2007	NJ
51	538	2007	NJ
52	1104	2007	NJ
53	578	2007	NJ
54	2745	2007	NJ
55	867	2007	NJ
56	1726	2007	NJ
61	741	2007	NJ
62	2890	2007	NJ
71	541	2007	NJ
72	2345	2007	NJ
81	1545	2007	NJ
99	0	2007	NJ
11	9	2007	NM
21	214	2007	NM
22	28	2007	NM
23	636	2007	NM
31	329	2007	NM
42	532	2007	NM
44	840	2007	NM
48	230	2007	NM
51	140	2007	NM
52	307	2007	NM
53	162	2007	NM
54	462	2007	NM
55	162	2007	NM
56	334	2007	NM
61	125	2007	NM
62	660	2007	NM
71	118	2007	NM
72	882	2007	NM
81	347	2007	NM
99	0	2007	NM
11	30	2007	NY
21	75	2007	NY
22	63	2007	NY
23	3209	2007	NY
31	4497	2007	NY
42	4370	2007	NY
44	4635	2007	NY
48	1697	2007	NY
51	1365	2007	NY
52	2305	2007	NY
53	1498	2007	NY
54	4663	2007	NY
55	1502	2007	NY
56	2979	2007	NY
61	1700	2007	NY
62	5459	2007	NY
71	1205	2007	NY
72	5302	2007	NY
81	3065	2007	NY
99	4	2007	NY
11	46	2007	NC
21	34	2007	NC
22	56	2007	NC
23	2457	2007	NC
31	3078	2007	NC
42	2246	2007	NC
44	2623	2007	NC
48	902	2007	NC
51	426	2007	NC
52	834	2007	NC
53	567	2007	NC
54	1899	2007	NC
55	873	2007	NC
56	1505	2007	NC
61	465	2007	NC
62	3071	2007	NC
71	551	2007	NC
72	3242	2007	NC
81	1496	2007	NC
99	1	2007	NC
11	7	2007	ND
21	73	2007	ND
22	24	2007	ND
23	183	2007	ND
31	209	2007	ND
42	366	2007	ND
44	500	2007	ND
48	143	2007	ND
51	79	2007	ND
52	157	2007	ND
53	76	2007	ND
54	144	2007	ND
55	78	2007	ND
56	127	2007	ND
61	50	2007	ND
62	263	2007	ND
71	46	2007	ND
72	382	2007	ND
81	163	2007	ND
99	0	2007	ND
11	19	2007	OH
21	125	2007	OH
22	69	2007	OH
23	2093	2007	OH
31	5072	2007	OH
42	3024	2007	OH
44	3223	2007	OH
48	1250	2007	OH
51	545	2007	OH
52	1131	2007	OH
53	703	2007	OH
54	2370	2007	OH
55	1236	2007	OH
56	1952	2007	OH
61	760	2007	OH
62	3814	2007	OH
71	612	2007	OH
72	3882	2007	OH
81	2241	2007	OH
99	4	2007	OH
11	8	2007	OK
21	378	2007	OK
22	62	2007	OK
23	742	2007	OK
31	1089	2007	OK
42	1050	2007	OK
44	1215	2007	OK
48	448	2007	OK
51	220	2007	OK
52	527	2007	OK
53	246	2007	OK
54	665	2007	OK
55	373	2007	OK
56	584	2007	OK
61	154	2007	OK
62	1226	2007	OK
71	180	2007	OK
72	1276	2007	OK
81	712	2007	OK
99	0	2007	OK
11	165	2007	OR
21	33	2007	OR
22	32	2007	OR
23	997	2007	OR
31	1457	2007	OR
42	1288	2007	OR
44	1518	2007	OR
48	528	2007	OR
51	273	2007	OR
52	554	2007	OR
53	364	2007	OR
54	968	2007	OR
55	436	2007	OR
56	688	2007	OR
61	246	2007	OR
62	1071	2007	OR
71	241	2007	OR
72	1612	2007	OR
81	654	2007	OR
99	1	2007	OR
11	26	2007	PA
21	182	2007	PA
22	78	2007	PA
23	2454	2007	PA
31	4783	2007	PA
42	3052	2007	PA
44	3933	2007	PA
48	1439	2007	PA
51	695	2007	PA
52	1267	2007	PA
53	749	2007	PA
54	3024	2007	PA
55	1230	2007	PA
56	2016	2007	PA
61	978	2007	PA
62	4203	2007	PA
71	750	2007	PA
72	3873	2007	PA
81	2320	2007	PA
99	1	2007	PA
11	1	2007	RI
21	6	2007	RI
22	5	2007	RI
23	190	2007	RI
31	500	2007	RI
42	383	2007	RI
44	491	2007	RI
48	113	2007	RI
51	76	2007	RI
52	231	2007	RI
53	118	2007	RI
54	294	2007	RI
55	99	2007	RI
56	246	2007	RI
61	112	2007	RI
62	504	2007	RI
71	81	2007	RI
72	528	2007	RI
81	207	2007	RI
99	0	2007	RI
11	50	2007	SC
21	24	2007	SC
22	35	2007	SC
23	1202	2007	SC
31	1425	2007	SC
42	1058	2007	SC
44	1432	2007	SC
48	530	2007	SC
51	205	2007	SC
52	482	2007	SC
53	338	2007	SC
54	827	2007	SC
55	360	2007	SC
56	806	2007	SC
61	224	2007	SC
62	1163	2007	SC
71	308	2007	SC
72	1859	2007	SC
81	881	2007	SC
99	0	2007	SC
11	3	2007	SD
21	17	2007	SD
22	29	2007	SD
23	191	2007	SD
31	294	2007	SD
42	358	2007	SD
44	544	2007	SD
48	129	2007	SD
51	88	2007	SD
52	184	2007	SD
53	80	2007	SD
54	139	2007	SD
55	117	2007	SD
56	128	2007	SD
61	57	2007	SD
62	326	2007	SD
71	76	2007	SD
72	466	2007	SD
81	163	2007	SD
99	0	2007	SD
11	15	2007	TN
21	52	2007	TN
22	41	2007	TN
23	1410	2007	TN
31	2170	2007	TN
42	1717	2007	TN
44	1998	2007	TN
48	843	2007	TN
51	358	2007	TN
52	819	2007	TN
53	426	2007	TN
54	1162	2007	TN
55	640	2007	TN
56	1078	2007	TN
61	286	2007	TN
62	1700	2007	TN
71	316	2007	TN
72	2133	2007	TN
81	1175	2007	TN
99	2	2007	TN
11	65	2007	TX
21	1127	2007	TX
22	183	2007	TX
23	5167	2007	TX
31	5596	2007	TX
42	5033	2007	TX
44	4717	2007	TX
48	2371	2007	TX
51	1047	2007	TX
52	2219	2007	TX
53	1383	2007	TX
54	4683	2007	TX
55	2087	2007	TX
56	3758	2007	TX
61	1057	2007	TX
62	5950	2007	TX
71	894	2007	TX
72	7176	2007	TX
81	4103	2007	TX
99	5	2007	TX
11	4	2007	UT
21	118	2007	UT
22	15	2007	UT
23	942	2007	UT
31	946	2007	UT
42	900	2007	UT
44	1062	2007	UT
48	357	2007	UT
51	282	2007	UT
52	455	2007	UT
53	227	2007	UT
54	817	2007	UT
55	281	2007	UT
56	531	2007	UT
61	150	2007	UT
62	627	2007	UT
71	152	2007	UT
72	1014	2007	UT
81	343	2007	UT
99	1	2007	UT
11	2	2007	VT
21	11	2007	VT
22	9	2007	VT
23	139	2007	VT
31	276	2007	VT
42	235	2007	VT
44	504	2007	VT
48	96	2007	VT
51	91	2007	VT
52	140	2007	VT
53	57	2007	VT
54	164	2007	VT
55	63	2007	VT
56	102	2007	VT
61	87	2007	VT
62	277	2007	VT
71	47	2007	VT
72	362	2007	VT
81	116	2007	VT
99	0	2007	VT
11	27	2007	VA
21	100	2007	VA
22	53	2007	VA
23	2309	2007	VA
31	1660	2007	VA
42	1546	2007	VA
44	2348	2007	VA
48	835	2007	VA
51	581	2007	VA
52	871	2007	VA
53	570	2007	VA
54	2880	2007	VA
55	746	2007	VA
56	1553	2007	VA
61	515	2007	VA
62	2156	2007	VA
71	456	2007	VA
72	2589	2007	VA
81	1676	2007	VA
99	0	2007	VA
11	125	2007	WA
21	45	2007	WA
22	33	2007	WA
23	1950	2007	WA
31	1899	2007	WA
42	1879	2007	WA
44	2165	2007	WA
48	851	2007	WA
51	500	2007	WA
52	790	2007	WA
53	529	2007	WA
54	1730	2007	WA
55	632	2007	WA
56	1030	2007	WA
61	411	2007	WA
62	1879	2007	WA
71	478	2007	WA
72	2304	2007	WA
81	1147	2007	WA
99	1	2007	WA
11	7	2007	WV
21	165	2007	WV
22	26	2007	WV
23	326	2007	WV
31	468	2007	WV
42	440	2007	WV
44	755	2007	WV
48	231	2007	WV
51	95	2007	WV
52	220	2007	WV
53	117	2007	WV
54	337	2007	WV
55	146	2007	WV
56	258	2007	WV
61	73	2007	WV
62	635	2007	WV
71	89	2007	WV
72	600	2007	WV
81	278	2007	WV
99	0	2007	WV
11	26	2007	WI
21	46	2007	WI
22	42	2007	WI
23	1100	2007	WI
31	3150	2007	WI
42	1575	2007	WI
44	2226	2007	WI
48	870	2007	WI
51	355	2007	WI
52	819	2007	WI
53	316	2007	WI
54	1131	2007	WI
55	621	2007	WI
56	900	2007	WI
61	389	2007	WI
62	1777	2007	WI
71	395	2007	WI
72	2524	2007	WI
81	1163	2007	WI
99	0	2007	WI
11	4	2007	WY
21	203	2007	WY
